Delito,SubDelito,Fecha,Victima,SubVictima,Edad,Edad,Genero,Nacionalidad,Provincia,Distrito,
ASALTO,ARMA DE FUEGO,2021-05-04,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ASALTO,ARMA DE FUEGO,2021-05-06,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-05-06,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Desconocido,MUJER,Desconocido,LIMON,GUACIMO,
ASALTO,ARMA DE FUEGO,2021-05-06,12:00:00 - 14:59:59,PERSONA,COBRADOR/MENSAJERO/PAGADOR [PERSONA],Desconocido,DESCONOCIDO,Desconocido,LIMON,POCOCI,
ASALTO,ARMA DE FUEGO,2021-05-06,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Menor de edad,MUJER,COSTA RICA,LIMON,SIQUIRRES,
ASALTO,ARMA DE FUEGO,2021-05-06,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,CARTAGO,PARAISO,
ASALTO,ARMA DE FUEGO,2021-05-04,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,CURRIDABAT,
ASALTO,ARMA DE FUEGO,2021-05-10,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-05-11,09:00:00 - 11:59:59,VEHICULO,SIN CLASIFICAR [VEHICULO],Mayor de edad,DESCONOCIDO,COSTA RICA,LIMON,LIMON,
ASALTO,ARMA DE FUEGO,2021-05-11,18:00:00 - 20:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Mayor de edad,DESCONOCIDO,COSTA RICA,LIMON,POCOCI,
ASALTO,ARMA DE FUEGO,2021-05-11,18:00:00 - 20:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
ASALTO,ARMA DE FUEGO,2021-05-11,18:00:00 - 20:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Mayor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,CORREDORES,
ASALTO,ARMA DE FUEGO,2021-05-12,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,LIMON,LIMON,
ASALTO,ARMA DE FUEGO,2021-05-12,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA/REPARTIDOR [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,HEREDIA,FLORES,
ASALTO,ARMA DE FUEGO,2021-05-16,09:00:00 - 11:59:59,PERSONA,COBRADOR/MENSAJERO/PAGADOR [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
ASALTO,ARMA DE FUEGO,2021-05-17,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-05-17,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Desconocido,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ASALTO,ARMA DE FUEGO,2021-05-17,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,CARTAGO,LA UNION,
ROBO,FORZADURA,2021-04-19,00:00:00 - 02:59:59,OTROS,EL ESTADO [OTROS],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-05-08,09:00:00 - 11:59:59,EDIFICACION,TALLER [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,PARAISO,
ROBO,FORZADURA,2021-05-13,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,VASQUEZ DE CORONADO,
ROBO,FORZADURA,2021-05-14,09:00:00 - 11:59:59,EDIFICACION,JOYERIA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
ROBO,FORZADURA,2021-05-18,00:00:00 - 02:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,HOMBRE,CHINA,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-05-16,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,DESAMPARADOS,
ROBO,FORZADURA,2021-05-21,09:00:00 - 11:59:59,OTROS,NO DEFINIDO [OTROS],Desconocido,DESCONOCIDO,Desconocido,PUNTARENAS,QUEPOS,
ROBO,FORZADURA,2021-05-22,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO,FORZADURA,2021-05-24,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO,FORZADURA,2021-05-24,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,ITALIA,ALAJUELA,ATENAS,
ROBO,FORZADURA,2021-05-23,15:00:00 - 17:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
ROBO,FORZADURA,2021-05-25,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-05-28,09:00:00 - 11:59:59,OTROS,NO DEFINIDO [OTROS],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,TURRIALBA,
ROBO,FORZADURA,2021-05-28,03:00:00 - 05:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
ROBO,FORZADURA,2021-05-29,00:00:00 - 02:59:59,EDIFICACION,BANCO [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,ALAJUELA,OROTINA,
ROBO,FORZADURA,2021-05-31,03:00:00 - 05:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2021-05-29,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-05-22,03:00:00 - 05:59:59,EDIFICACION,RESTAURANTE/SODA [EDIFICACION],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-05-31,21:00:00 - 23:59:59,OTROS,NO DEFINIDO [OTROS],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
ROBO,FORZADURA,2021-06-01,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-05-30,00:00:00 - 02:59:59,OTROS,EL ESTADO [OTROS],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO,FORZADURA,2021-06-01,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,OSA,
ROBO,FORZADURA,2021-06-02,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO,FORZADURA,2021-06-02,12:00:00 - 14:59:59,OTROS,EL ESTADO [OTROS],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GOLFITO,
ROBO,FORZADURA,2021-06-03,06:00:00 - 08:59:59,OTROS,ENTIDADES COMERCIALES Y FINANCIERAS [OTROS],Mayor de edad,HOMBRE,COSTA RICA,LIMON,GUACIMO,
ROBO,FORZADURA,2021-06-04,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,LOS CHILES,
ROBO,FORZADURA,2021-06-04,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SAN RAFAEL,
ROBO,FORZADURA,2021-06-05,03:00:00 - 05:59:59,EDIFICACION,RESTAURANTE/SODA [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO,FORZADURA,2021-06-07,00:00:00 - 02:59:59,EDIFICACION,CENTRO EDUCATIVO [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,CARTAGO,TURRIALBA,
HURTO,ARDID PREVIO/DISTRACCION,2021-02-19,00:00:00 - 02:59:59,EDIFICACION,SUPER MERCADO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,OSA,
HURTO,ARDID PREVIO/DISTRACCION,2021-02-27,12:00:00 - 14:59:59,EDIFICACION,OTRO O INDETERMINADO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,ARDID PREVIO/DISTRACCION,2021-02-16,09:00:00 - 11:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,ALAJUELITA,
HURTO,ARDID PREVIO/DISTRACCION,2021-03-04,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-03-08,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
HURTO,ARDID PREVIO/DISTRACCION,2021-03-19,09:00:00 - 11:59:59,EDIFICACION,RESTAURANTE/SODA [EDIFICACION],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-03-23,12:00:00 - 14:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,ARDID PREVIO/DISTRACCION,2021-03-23,15:00:00 - 17:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,LIMON,TALAMANCA,
HURTO,ARDID PREVIO/DISTRACCION,2021-03-26,18:00:00 - 20:59:59,EDIFICACION,SALA DE BELLEZA [EDIFICACION],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,ARDID PREVIO/DISTRACCION,2021-04-02,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,GUANACASTE,ABANGARES,
HURTO,ARDID PREVIO/DISTRACCION,2021-04-05,09:00:00 - 11:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,ARDID PREVIO/DISTRACCION,2021-04-05,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Adulto Mayor,DESCONOCIDO,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-02-11,00:00:00 - 02:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,CARTAGO,CARTAGO,
HURTO,ARDID PREVIO/DISTRACCION,2021-04-14,00:00:00 - 02:59:59,PERSONA,TURISTA/NACIONAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,GOLFITO,
HURTO,ARDID PREVIO/DISTRACCION,2021-04-15,12:00:00 - 14:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-12,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-12,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-13,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-25,12:00:00 - 14:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,DESCONOCIDO,COSTA RICA,HEREDIA,HEREDIA,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-16,15:00:00 - 17:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,MONTES DE OCA,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-29,09:00:00 - 11:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,ARDID PREVIO/DISTRACCION,2021-06-15,09:00:00 - 11:59:59,EDIFICACION,VETERINARIA [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SAN ISIDRO,
HURTO,CARTERISTA,2021-01-05,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-01-06,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,CURRIDABAT,
HURTO,CARTERISTA,2021-01-14,09:00:00 - 11:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Adulto Mayor,MUJER,COSTA RICA,HEREDIA,SAN ISIDRO,
HURTO,CARTERISTA,2021-01-15,06:00:00 - 08:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
ROBO,BOQUETE,2021-06-13,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO,BOQUETE,2021-06-11,15:00:00 - 17:59:59,EDIFICACION,CENTRO EDUCATIVO [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,ALAJUELA,LOS CHILES,
ROBO,BOQUETE,2021-06-14,00:00:00 - 02:59:59,EDIFICACION,SERVICIOS SOCIALES [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ROBO,BOQUETE,2021-06-15,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
ROBO,CORTA CANDADOS,2021-01-11,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
ROBO,CORTA CANDADOS,2021-01-19,00:00:00 - 02:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO,CORTA CANDADOS,2021-01-22,18:00:00 - 20:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,CORTA CANDADOS,2021-01-26,00:00:00 - 02:59:59,PERSONA,FINQUERO [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,NICOYA,
ROBO,CORTA CANDADOS,2021-01-29,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DOTA,
ROBO,CORTA CANDADOS,2021-01-27,15:00:00 - 17:59:59,EDIFICACION,OTRO O INDETERMINADO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,COTO BRUS,
ROBO,CORTA CANDADOS,2021-02-10,03:00:00 - 05:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
ROBO,CORTA CANDADOS,2021-02-12,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,PUNTARENAS,ESPARZA,
ROBO,CORTA CANDADOS,2021-02-16,00:00:00 - 02:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTA BARBARA,
ROBO,CORTA CANDADOS,2021-02-16,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO,CORTA CANDADOS,2021-02-24,21:00:00 - 23:59:59,EDIFICACION,BAR [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,ABANGARES,
ROBO,CORTA CANDADOS,2021-02-28,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,GOLFITO,
ROBO,CORTA CANDADOS,2021-03-01,00:00:00 - 02:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO,
ROBO,CORTA CANDADOS,2021-03-05,21:00:00 - 23:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,NICOYA,
ROBO,CORTA CANDADOS,2021-03-01,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,DESCONOCIDO,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO,CORTA CANDADOS,2021-03-21,21:00:00 - 23:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,DESCONOCIDO,COSTA RICA,ALAJUELA,PALMARES,
ROBO,CORTA CANDADOS,2021-03-22,09:00:00 - 11:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO,CORTA CANDADOS,2021-04-06,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,CARTAGO,ALVARADO,
ROBO,CORTA CANDADOS,2021-04-22,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,OSA,
ROBO,CORTA CANDADOS,2021-04-24,00:00:00 - 02:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO,CORTA CANDADOS,2021-05-08,09:00:00 - 11:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,DESCONOCIDO,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO,CORTA CANDADOS,2021-05-08,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,GOICOECHEA,
ROBO,CORTA CANDADOS,2021-05-15,06:00:00 - 08:59:59,EDIFICACION,MERCADO [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,LIMON,SIQUIRRES,
ROBO,CORTA CANDADOS,2021-05-18,09:00:00 - 11:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Adulto Mayor,DESCONOCIDO,COSTA RICA,ALAJUELA,GRECIA,
ROBO,CORTA CANDADOS,2021-05-28,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,PUNTARENAS,ESPARZA,
ASALTO,ARMA DE FUEGO,2021-05-17,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Menor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,TIBAS,
ASALTO,ARMA DE FUEGO,2021-05-05,00:00:00 - 02:59:59,PERSONA,GUARDA [PERSONA],Desconocido,HOMBRE,COSTA RICA,LIMON,MATINA,
ASALTO,ARMA DE FUEGO,2021-05-01,18:00:00 - 20:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Desconocido,HOMBRE,NICARAGUA,SAN JOSE,ESCAZU,
ASALTO,ARMA DE FUEGO,2021-05-19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-05-21,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
ASALTO,ARMA DE FUEGO,2021-05-21,09:00:00 - 11:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,DESCONOCIDO,COSTA RICA,HEREDIA,SANTO DOMINGO,
ASALTO,ARMA DE FUEGO,2021-05-22,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Menor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
ASALTO,ARMA DE FUEGO,2021-05-17,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,ALAJUELA,
ASALTO,ARMA DE FUEGO,2021-05-17,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Desconocido,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ASALTO,ARMA DE FUEGO,2021-05-18,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,GOICOECHEA,
ASALTO,ARMA DE FUEGO,2021-05-24,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-05-23,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
ASALTO,ARMA DE FUEGO,2021-05-25,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,CURRIDABAT,
ASALTO,ARMA DE FUEGO,2021-05-26,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL/MENSAJERO/COBRADOR [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-05-26,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,ALAJUELITA,
ASALTO,ARMA DE FUEGO,2021-05-26,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,ALAJUELITA,
ASALTO,ARMA DE FUEGO,2021-05-28,15:00:00 - 17:59:59,VEHICULO,FURGON O CONTENEDOR [VEHICULO],Desconocido,DESCONOCIDO,Desconocido,ALAJUELA,OROTINA,
ASALTO,ARMA DE FUEGO,2021-05-30,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SAN ISIDRO,
ASALTO,ARMA DE FUEGO,2021-05-31,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-05-30,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ASALTO,ARMA DE FUEGO,2021-05-30,00:00:00 - 02:59:59,PERSONA,GUARDA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,BUENOS AIRES,
ASALTO,ARMA DE FUEGO,2021-05-31,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
ASALTO,ARMA DE FUEGO,2021-05-30,00:00:00 - 02:59:59,VEHICULO,CARGA [VEHICULO],Mayor de edad,HOMBRE,GUATEMALA,GUANACASTE,LA CRUZ,
ASALTO,ARMA DE FUEGO,2021-06-01,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,MATINA,
ASALTO,ARMA DE FUEGO,2021-06-02,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,SIQUIRRES,
ASALTO,ARMA DE FUEGO,2021-06-02,18:00:00 - 20:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,QUEPOS,
ASALTO,ARMA DE FUEGO,2021-06-02,18:00:00 - 20:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,QUEPOS,
ASALTO,ARMA DE FUEGO,2021-06-02,00:00:00 - 02:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ROBO,FORZADURA,2021-06-03,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-05-08,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,POAS,
ROBO,FORZADURA,2021-06-10,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,NICOYA,
ROBO,FORZADURA,2021-06-09,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,TIBAS,
ROBO,FORZADURA,2021-06-10,18:00:00 - 20:59:59,EDIFICACION,TALLER [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
